MunicipioNome | MunicipioCodigo | Ano | IES
Erros | 3167806 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Soledade de Minas | 3167806 | 2020 | ?
Erros | 3168200 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tapiraí | 3168200 | 2015 | ?
Erros | 3168200 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tapiraí | 3168200 | 2016 | ?
Erros | 3168200 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tapiraí | 3168200 | 2017 | ?
Erros | 3168200 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tapiraí | 3168200 | 2018 | ?
Erros | 3168200 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tapiraí | 3168200 | 2019 | ?
Erros | 3168200 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tapiraí | 3168200 | 2020 | ?
Erros | 3168507 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Teixeiras | 3168507 | 2015 | ?
Erros | 3168507 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Teixeiras | 3168507 | 2016 | ?
Erros | 3168507 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Teixeiras | 3168507 | 2017 | ?
Erros | 3168507 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Teixeiras | 3168507 | 2018 | ?
Erros | 3168507 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Teixeiras | 3168507 | 2019 | ?
Erros | 3168507 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Teixeiras | 3168507 | 2020 | ?
Erros | 3169000 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tocantins | 3169000 | 2015 | ?
Erros | 3169000 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tocantins | 3169000 | 2016 | ?
Erros | 3169000 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tocantins | 3169000 | 2017 | ?
Erros | 3169000 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tocantins | 3169000 | 2018 | ?
Erros | 3169000 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tocantins | 3169000 | 2019 | ?
Erros | 3169000 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Tocantins | 3169000 | 2020 | ?
Erros | 3170008 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ubaí | 3170008 | 2015 | ?
Erros | 3170008 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ubaí | 3170008 | 2016 | ?
Erros | 3170008 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ubaí | 3170008 | 2017 | ?
Erros | 3170008 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ubaí | 3170008 | 2018 | ?
Erros | 3170008 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ubaí | 3170008 | 2019 | ?
Erros | 3170008 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ubaí | 3170008 | 2020 | ?
Erros | 3170479 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Uruana de Minas | 3170479 | 2015 | ?
Erros | 3170479 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Uruana de Minas | 3170479 | 2016 | ?
Erros | 3170479 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Uruana de Minas | 3170479 | 2017 | ?
Erros | 3170479 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Uruana de Minas | 3170479 | 2018 | ?
Erros | 3170479 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Uruana de Minas | 3170479 | 2019 | ?
Erros | 3170479 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Uruana de Minas | 3170479 | 2020 | ?
Erros | 3170602 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Vargem Bonita | 3170602 | 2015 | ?
Erros | 3170602 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Vargem Bonita | 3170602 | 2016 | ?
Erros | 3170602 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Vargem Bonita | 3170602 | 2017 | ?
Erros | 3170602 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Vargem Bonita | 3170602 | 2018 | ?
Erros | 3170602 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Vargem Bonita | 3170602 | 2019 | ?
Erros | 3170602 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Vargem Bonita | 3170602 | 2020 | ?
Erros | 3171501 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mathias Lobato | 3171501 | 2015 | ?
Erros | 3171501 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mathias Lobato | 3171501 | 2016 | ?
Erros | 3171501 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mathias Lobato | 3171501 | 2017 | ?
Erros | 3171501 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mathias Lobato | 3171501 | 2018 | ?
Erros | 3171501 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mathias Lobato | 3171501 | 2019 | ?
Erros | 3171501 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mathias Lobato | 3171501 | 2020 | ?
Erros | 3171808 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Virgolândia | 3171808 | 2015 | ?
Erros | 3171808 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Virgolândia | 3171808 | 2016 | ?
Erros | 3171808 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Virgolândia | 3171808 | 2017 | ?
Erros | 3171808 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Virgolândia | 3171808 | 2018 | ?
Erros | 3171808 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Virgolândia | 3171808 | 2019 | ?
Erros | 3171808 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Virgolândia | 3171808 | 2020 | ?
Erros | 3172202 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Wenceslau Braz | 3172202 | 2015 | ?
Erros | 3172202 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Wenceslau Braz | 3172202 | 2016 | ?
Erros | 3172202 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Wenceslau Braz | 3172202 | 2017 | ?
Erros | 3172202 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Wenceslau Braz | 3172202 | 2018 | ?
Erros | 3172202 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Wenceslau Braz | 3172202 | 2019 | ?
Erros | 3172202 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Wenceslau Braz | 3172202 | 2020 | ?
